0.00, 0.50, 0.48, 0.51, 0.50, 0.56, 0.50, 0.52, 0.50, 0.53, 0.52, 0.52
0.50, 0.00, 0.51, 0.52, 0.51, 0.56, 0.53, 0.56, 0.49, 0.51, 0.51, 0.51
0.52, 0.49, 0.00, 0.54, 0.48, 0.53, 0.51, 0.47, 0.47, 0.50, 0.49, 0.49
0.49, 0.48, 0.46, 0.00, 0.44, 0.49, 0.49, 0.46, 0.52, 0.51, 0.49, 0.49
0.50, 0.49, 0.52, 0.56, 0.00, 0.57, 0.54, 0.53, 0.52, 0.57, 0.51, 0.51
0.44, 0.44, 0.47, 0.51, 0.43, 0.00, 0.49, 0.49, 0.47, 0.44, 0.55, 0.55
0.50, 0.47, 0.49, 0.51, 0.46, 0.51, 0.00, 0.52, 0.49, 0.48, 0.52, 0.52
0.48, 0.44, 0.53, 0.54, 0.47, 0.51, 0.48, 0.00, 0.44, 0.47, 0.49, 0.49
0.50, 0.51, 0.53, 0.48, 0.48, 0.53, 0.51, 0.56, 0.00, 0.54, 0.54, 0.54
0.47, 0.49, 0.50, 0.49, 0.43, 0.56, 0.52, 0.53, 0.46, 0.00, 0.53, 0.53
0.48, 0.49, 0.51, 0.51, 0.49, 0.45, 0.48, 0.51, 0.46, 0.47, 0.00, 0.00
0.48, 0.48, 0.52, 0.52, 0.49, 0.51, 0.45, 0.53, 0.50, 0.48, 0.46, 0.46
